Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC36,OUT049,1361.136609
FDS15,OUT019,933.4864296
FDI07,OUT018,2569.797327
FDZ15,OUT018,3302.458731
NCX41,OUT027,2544.252645
NCO29,OUT019,1684.069933
FDF57,OUT013,2544.252645
FDI33,OUT035,2156.135249
DRJ47,OUT049,983.9154592
FDB34,OUT046,2992.072065
FDY22,OUT027,3046.571565
DRL11,OUT017,801.5820512
FDY46,OUT035,719.938551
FDG17,OUT013,850.0124538
FDE52,OUT018,2950.403774
DRP47,OUT027,1684.715395
FDO01,OUT010,2862.7689
FDL09,OUT046,592.0897512
FDR57,OUT013,2959.274918
DRD37,OUT035,2048.604206
FDQ36,OUT027,2544.252645
FDL33,OUT049,1044.873008
FDL48,OUT045,2922.479194
FDL28,OUT049,2544.252645
NCN29,OUT046,3268.931405
FDO13,OUT035,1450.583712
FDB38,OUT045,1684.715395
FDI36,OUT035,1155.379869
FDI58,OUT035,1297.761897
FDH22,OUT018,2016.858369
FDQ27,OUT013,3046.571565
FDT33,OUT046,1975.712687
FDC56,OUT045,1478.330201
FDF14,OUT046,719.938551
FDQ39,OUT017,719.938551
NCM43,OUT017,2156.135249
FDS46,OUT035,814.2505507
FDI22,OUT049,3248.981666
NCE43,OUT045,2048.604206
FDZ36,OUT010,1975.712687
FDR13,OUT019,2531.584146
FDP46,OUT018,3341.45703
FDW56,OUT019,489.8755271
FDB40,OUT017,2994.945653
FDM28,OUT018,1279.401169
FDV49,OUT013,577.4058079
NCS53,OUT018,2599.279698
FDO03,OUT049,3315.12723
FDT15,OUT035,3140.467159
FDD33,OUT049,1448.870616
FDX13,OUT017,1826.170132
FDH60,OUT013,1684.715395
DRH51,OUT046,1338.260036
NCL07,OUT049,2571.75656
FDW51,OUT045,1975.712687
FDF21,OUT019,3103.02032
FDH26,OUT019,3084.48702
FDJ03,OUT049,814.2505507
FDU35,OUT017,2569.797327
DRL01,OUT018,1684.069933
FDE59,OUT045,2992.072065
FDI60,OUT035,2890.439683
DRH39,OUT035,592.3571117
FDK36,OUT049,711.7689661
FDN52,OUT045,2048.604206
FDU12,OUT017,2544.252645
NCT05,OUT027,3131.527429
FDS37,OUT027,3315.12723
FDK24,OUT017,1561.935674
DRF36,OUT013,1501.294608
FDN46,OUT010,1501.294608
NCN06,OUT045,498.045112
FDD59,OUT035,2571.75656
FDM14,OUT045,1501.294608
FDO10,OUT018,3174.738425
FDU35,OUT013,933.4864296
NCA30,OUT018,1684.715395
NCO41,OUT049,915.965169
FDI24,OUT046,333.9140061
FDZ16,OUT046,2098.119028
FDV47,OUT046,395.7741104
FDV16,OUT045,2759.294842
FDZ22,OUT035,911.3124427
FDO20,OUT010,395.7741104
FDW38,OUT013,2048.604206
FDW52,OUT045,3163.807307
FDT43,OUT019,719.938551
NCS29,OUT045,3227.756696
NCC31,OUT017,1102.138808
FDA21,OUT017,3227.756696
FDQ55,OUT046,814.2505507
NCE54,OUT049,2544.252645
FDD45,OUT017,3262.025041
NCP17,OUT017,2989.402073
FDR47,OUT035,3227.756696
DRM35,OUT013,2907.72318
FDR47,OUT019,2048.604206
FDX19,OUT010,1491.401702
FDV22,OUT027,1975.712687
FDQ46,OUT027,1450.583712
DRO47,OUT045,2890.439683
FDB44,OUT010,1437.915212
FDN02,OUT010,710.1660338
FDW10,OUT045,343.9726195
FDJ41,OUT019,3046.571565
FDM50,OUT046,3315.12723
FDW10,OUT035,1684.715395
FDY48,OUT049,1684.715395
NCE30,OUT027,2950.403774
FDO04,OUT045,1684.715395
FDQ26,OUT010,2569.797327
NCX29,OUT018,711.7689661
FDE39,OUT046,2156.135249
NCR54,OUT027,985.3447327
NCP55,OUT027,1684.715395
FDX22,OUT017,3072.901365
FDI05,OUT035,2595.543744
FDC51,OUT027,814.2505507
FDC10,OUT013,3072.340789
FDJ46,OUT045,3046.571565
FDV10,OUT010,1338.260036
FDX12,OUT027,2544.252645
FDL43,OUT019,2544.252645
DRB13,OUT046,333.9140061
FDF59,OUT027,814.2505507
FDT35,OUT049,333.9140061
NCJ19,OUT035,2951.904339
FDT35,OUT018,1975.712687
FDI48,OUT046,711.7689661
DRC24,OUT019,3046.571565
NCZ05,OUT017,2048.604206
FDJ57,OUT049,110.8729392
FDX11,OUT017,1450.583712
FDE09,OUT035,2963.072273
NCK06,OUT049,711.7689661
DRE37,OUT017,2872.550121
FDV56,OUT046,3103.02032
FDY43,OUT017,110.8729392
FDV35,OUT013,2544.252645
FDF05,OUT019,2934.219939
FDA36,OUT035,719.938551
FDS13,OUT027,2963.072273
FDU47,OUT013,711.7689661
FDI36,OUT010,719.938551
FDH48,OUT046,3102.971774
FDZ14,OUT013,2992.072065
FDS46,OUT013,672.7343073
FDE21,OUT017,217.8888581
FDA26,OUT049,1684.715395
FDV12,OUT046,2963.072273
FDL46,OUT019,3061.096942
FDN57,OUT013,3046.571565
NCJ18,OUT017,2571.75656
FDO36,OUT045,2894.584306
FDX55,OUT018,2575.336101
FDT25,OUT019,1826.170132
FDD16,OUT049,1684.715395
NCX18,OUT013,2537.098861
NCG55,OUT018,3341.45703
NCV18,OUT049,317.8968471
NCS18,OUT035,2635.120976
FDC37,OUT045,119.042524
FDE47,OUT046,2544.252645
DRG49,OUT019,2544.252645
FDC39,OUT049,1228.690273
FDH24,OUT019,592.0897512
FDV39,OUT027,2571.75656
NCL17,OUT045,176.4930245
NCY53,OUT035,1684.715395
FDH52,OUT013,2890.439683
NCD19,OUT018,1823.368861
FDI44,OUT046,3021.275452
DRD49,OUT027,710.1660338
FDN08,OUT035,3227.756696
FDO20,OUT027,2156.135249
FDY02,OUT046,2334.453174
FDX23,OUT045,3019.521029
FDX01,OUT017,2890.439683
FDH20,OUT027,2756.632764
NCX41,OUT017,577.4058079
FDD21,OUT027,2599.279698
DRH11,OUT019,2894.584306
DRE60,OUT018,3659.803252
FDB10,OUT013,3046.571565
FDH38,OUT013,1478.330201
NCL07,OUT018,577.7122321
FDD48,OUT046,2890.439683
NCT54,OUT027,1501.294608
FDF32,OUT027,1975.712687
DRH51,OUT045,2635.120976
DRG03,OUT035,278.8464068
NCY42,OUT019,3315.12723
FDH32,OUT017,2048.604206
NCJ06,OUT027,707.2700515
FDH47,OUT027,2864.12076
FDZ08,OUT018,1276.608328
FDK16,OUT017,2537.098861
DRG01,OUT018,631.5042954
NCM53,OUT027,2890.439683
NCB07,OUT035,1501.294608
NCZ06,OUT035,2571.75656
FDU48,OUT049,2415.459168
NCB55,OUT027,3046.571565
FDP15,OUT013,1975.712687
FDF17,OUT046,1279.401169
NCN06,OUT049,2759.294842
DRM48,OUT018,3192.82641
FDH10,OUT046,374.1895445
FDC60,OUT018,1836.03736
FDE35,OUT018,2616.877563
DRI23,OUT013,2759.294842
NCR38,OUT013,2950.403774
FDP04,OUT035,2156.135249
NCW17,OUT045,2992.072065
FDX34,OUT017,2759.294842
NCK53,OUT045,2759.294842
NCO54,OUT010,2890.439683
NCH55,OUT046,2989.402073
FDT44,OUT027,3084.48702
DRG49,OUT046,2840.676741
FDX46,OUT010,119.042524
DRG36,OUT049,1501.294608
FDU37,OUT049,932.0594727
FDK10,OUT049,2963.072273
DRF37,OUT027,2537.098861
FDC44,OUT035,1684.715395
FDP15,OUT046,2963.072273
FDZ27,OUT027,803.1730507
FDY22,OUT019,2544.252645
DRG51,OUT035,814.2505507
FDN58,OUT045,1102.138808
FDW01,OUT049,1276.608328
FDX24,OUT018,983.9154592
FDO51,OUT017,3315.12723
FDJ52,OUT027,1228.690273
NCY06,OUT010,719.938551
FDE20,OUT018,707.2700515
FDT23,OUT010,3138.813052
FDQ51,OUT046,334.6067361
FDE35,OUT046,1279.401169
FDB46,OUT013,2963.072273
NCG19,OUT035,657.725386
NCL06,OUT018,711.7689661
FDT36,OUT019,529.9017037
FDC56,OUT049,1501.294608
FDJ26,OUT049,1450.583712
FDZ59,OUT017,494.0604261
FDV11,OUT027,2894.584306
FDR13,OUT010,714.3634645
FDI15,OUT018,2537.098861
FDF47,OUT018,2544.252645
NCB54,OUT019,2048.604206
NCK19,OUT027,494.0604261
FDX16,OUT017,3227.756696
FDL50,OUT045,305.3190927
NCE31,OUT035,2890.439683
DRJ01,OUT049,3046.571565
FDE22,OUT013,3138.813052
FDY20,OUT019,395.7741104
NCO14,OUT045,2569.797327
NCR50,OUT017,2544.252645
DRM47,OUT017,1297.761897
FDO27,OUT010,3248.981666
FDJ20,OUT027,1075.868458
NCX17,OUT013,932.0594727
FDG59,OUT049,2366.193372
FDD52,OUT045,2994.945653
FDO48,OUT017,2115.907067
FDC59,OUT019,1975.712687
FDS15,OUT018,278.8464068
FDB47,OUT035,1501.294608
FDV14,OUT019,2716.197316
FDB27,OUT013,2746.626342
FDA35,OUT035,2890.439683
FDN51,OUT018,1975.712687
FDO39,OUT019,2544.252645
FDB28,OUT049,1943.568404
DRJ25,OUT046,1769.327493
FDH46,OUT027,323.1493205
FDI10,OUT045,2728.865815
FDU21,OUT018,2544.252645
FDD09,OUT049,2916.769483
FDD10,OUT046,1561.935674
FDN31,OUT010,1501.294608
FDA46,OUT018,3030.340014
FDM56,OUT046,1684.715395
FDF11,OUT010,2759.294842
FDS32,OUT018,2935.746021
NCM06,OUT013,592.3571117
FDZ26,OUT045,2890.439683
FDO01,OUT013,2571.75656
FDJ46,OUT049,1478.330201
FDG26,OUT019,719.938551
FDZ38,OUT035,2531.88276
NCO55,OUT013,2728.865815
FDT60,OUT035,2963.072273
FDW37,OUT049,1450.583712
NCK42,OUT018,932.0594727
FDA45,OUT046,1975.712687
FDW55,OUT018,2894.584306
FDY44,OUT017,374.1895445
FDQ31,OUT017,2544.252645
FDM09,OUT049,893.8383583
FDH12,OUT018,2571.75656
NCQ43,OUT035,2759.294842
FDT33,OUT035,3315.12723
NCT41,OUT018,1735.925919
DRJ25,OUT010,2048.604206
NCQ41,OUT046,1684.715395
NCN17,OUT049,2861.649715
DRO35,OUT027,3046.571565
FDU27,OUT018,1483.321894
FDY43,OUT027,2576.765763
FDG46,OUT035,1826.170132
DRL49,OUT018,3315.12723
NCB55,OUT049,719.938551
FDK28,OUT049,1735.941725
FDO49,OUT045,309.6508326
FDT03,OUT013,711.7689661
FDW33,OUT027,317.8968471
FDR02,OUT035,2048.604206
FDF50,OUT013,833.7690786
FDA40,OUT018,592.0897512
NCT53,OUT018,1478.330201
FDY60,OUT035,2700.704304
FDP44,OUT027,1488.626108
NCQ50,OUT045,2963.072273
NCC30,OUT017,714.3634645
FDQ60,OUT018,2756.632764
FDG41,OUT046,2334.453174
FDQ03,OUT046,719.938551
FDM03,OUT045,2544.252645
FDZ51,OUT018,932.0594727
DRF51,OUT035,2048.604206
FDF39,OUT017,1975.712687
FDW52,OUT035,714.3634645
FDY22,OUT049,1684.715395
FDG14,OUT013,395.7741104
FDA57,OUT017,2746.626342
FDL45,OUT019,2907.72318
FDX28,OUT046,2728.865815
NCQ54,OUT013,2537.098861
FDH40,OUT045,2048.604206
FDU52,OUT035,3046.571565
FDT60,OUT010,2756.632764
FDK08,OUT045,498.045112
FDN04,OUT049,3103.02032
FDE50,OUT013,2048.604206
FDI16,OUT049,2156.135249
FDM50,OUT049,2979.275409
NCV30,OUT049,710.1660338
FDT44,OUT013,3315.12723
FDY60,OUT013,2156.135249
FDT56,OUT017,2989.402073
FDV58,OUT018,1117.47817
FDU04,OUT013,1361.136609
NCN05,OUT027,1975.712687
FDI53,OUT018,1117.47817
FDD34,OUT046,3046.571565
FDW47,OUT027,719.938551
FDT51,OUT027,1684.715395
FDO27,OUT013,2890.439683
NCQ18,OUT018,3341.45703
NCW05,OUT013,2313.852194
FDI15,OUT010,2759.294842
NCH43,OUT010,3269.698289
FDT40,OUT049,489.8755271
NCG19,OUT017,2963.072273
NCM30,OUT035,1450.583712
FDB38,OUT017,2544.252645
FDB22,OUT046,3829.328158
FDC58,OUT046,323.1493205
NCI29,OUT013,2048.604206
FDA23,OUT010,2728.865815
DRG48,OUT013,2890.439683
FDV21,OUT013,323.1493205
NCG18,OUT019,2989.402073
FDG40,OUT045,2658.940285
FDU24,OUT018,3127.242506
FDA22,OUT049,2544.252645
FDY35,OUT046,801.5820512
FDJ15,OUT045,2759.294842
NCW18,OUT018,1501.294608
FDK56,OUT018,1478.330201
FDF44,OUT046,711.7689661
FDP51,OUT049,3046.571565
FDU22,OUT027,2840.676741
FDM28,OUT017,2156.135249
NCL42,OUT046,2840.676741
FDJ15,OUT019,2544.252645
FDI32,OUT018,3016.979838
DRL11,OUT046,2759.294842
DRO59,OUT018,312.0792519
FDA07,OUT019,1826.170132
NCO53,OUT013,3046.571565
FDO21,OUT045,3854.654828
FDW39,OUT045,511.1970829
NCV17,OUT013,333.9140061
FDE22,OUT046,2894.584306
NCB06,OUT018,374.1895445
DRF48,OUT017,2544.252645
FDB05,OUT013,3019.521029
FDP28,OUT027,2540.510213
FDP23,OUT046,814.2505507
NCS41,OUT018,3137.477507
FDS40,OUT018,348.258051
FDA16,OUT017,2916.769483
FDN20,OUT035,2156.135249
FDF04,OUT027,2544.252645
DRG36,OUT018,1975.712687
FDW16,OUT018,2759.294842
FDU09,OUT017,1684.715395
FDW01,OUT046,3085.577495
FDB15,OUT045,3248.981666
NCJ17,OUT049,1501.294608
NCT18,OUT018,1338.260036
FDG16,OUT018,3046.571565
FDP27,OUT017,186.3927589
FDQ44,OUT027,2872.550121
FDL50,OUT027,1975.712687
FDW57,OUT027,699.1004666
FDS34,OUT013,2759.294842
NCV30,OUT035,3046.571565
FDD26,OUT018,932.0594727
FDA03,OUT045,711.7689661
FDS27,OUT018,2571.75656
FDM12,OUT013,2746.626342
NCV42,OUT027,309.6508326
NCS41,OUT046,3227.756696
FDN56,OUT018,395.7741104
DRK59,OUT046,1266.732669
NCG18,OUT046,2890.439683
NCN26,OUT017,2537.098861
FDI60,OUT027,685.6275179
NCI43,OUT049,2544.252645
NCL17,OUT049,3227.756696
FDQ19,OUT019,2759.294842
FDY43,OUT049,3072.901365
FDR36,OUT049,2759.294842
FDJ58,OUT049,1684.715395
DRY23,OUT045,3072.901365
FDK26,OUT027,1975.712687
DRH03,OUT045,1093.969223
FDC10,OUT010,2759.294842
FDD23,OUT013,2048.604206
FDP32,OUT045,719.938551
FDO31,OUT035,2963.072273
FDQ57,OUT013,3174.738425
FDX32,OUT027,2544.252645
FDC39,OUT027,2048.604206
FDU55,OUT046,1338.260036
FDL45,OUT013,1044.873008
DRK37,OUT049,3046.571565
FDK22,OUT013,1054.714889
DRG37,OUT027,2759.294842
FDK22,OUT017,2544.252645
DRH36,OUT018,1501.294608
DRC36,OUT018,3305.430421
DRE03,OUT027,3084.48702
FDF34,OUT046,2013.932108
FDZ22,OUT046,2048.604206
FDC44,OUT010,3248.981666
FDN31,OUT027,814.2505507
FDO03,OUT017,119.042524
FDA01,OUT049,484.2883504
NCH42,OUT049,2759.294842
FDF46,OUT018,3072.901365
DRL35,OUT046,1276.608328
FDW46,OUT049,2992.072065
FDB58,OUT046,2415.459168
FDD47,OUT018,4311.555952
NCO17,OUT045,2544.252645
FDJ26,OUT017,2569.797327
FDU37,OUT045,2443.860721
